R0,amplitude,gamma,mu,sigma,rho,psi,iota,S_0,E_0,R_0,I_0,spanLogLik,LogLik
61.54178991,0.489522026,73.05,0.618960282,45.66,0.973233547,0.327073187,0.000136881,0.243741358,0.323382981,0.431342148,0.001533513,95.88218017,-4033.598145
72.96349817,0.556930645,73.05,0.779732611,45.66,0.963918785,0.389180027,3.46E-08,0.393804889,8.83E-05,0.606105289,1.52E-06,34.80112881,-4033.764302
49.92897382,0.425154132,73.05,0.432768149,45.66,0.824327668,0.318525658,0.363427265,0.00698218,0.720173248,0.245199173,0.0276454,12.84173651,-4033.916199
63.56824796,0.470590573,73.05,0.652991276,45.66,0.954169257,0.346527889,5.40E-09,0.101492257,0.000280725,0.898226362,6.56E-07,33.76766044,-4033.936128
64.47070777,0.487168524,73.05,0.676098809,45.66,0.985684026,0.345556566,2.71E-05,0.001777131,8.27E-09,0.378575989,0.619646872,45.14760979,-4033.945262
47.10289734,0.489534295,73.05,0.367560052,45.66,0.787735331,0.275722129,2.361385338,0.361845996,4.71E-07,0.638149122,4.41E-06,44.23819511,-4033.973358
60.8239255,0.514048821,73.05,0.608533207,45.66,0.988428224,0.326915158,0.738961229,0.933604567,5.32E-07,0.066394895,5.88E-09,15.03925851,-4034.044776
57.39214122,0.487592387,73.05,0.536262114,45.66,0.805624531,0.369869126,0.969718249,0.057691988,0.50001999,0.325491191,0.116796831,46.7965868,-4034.174798
61.47758381,0.450997248,73.05,0.637223323,45.66,0.985107501,0.335443667,0.004027985,0.014498766,0.000101175,0.98540005,9.39E-09,39.50320543,-4034.259515
64.7196897,0.501540375,73.05,0.67590935,45.66,0.961585314,0.341259122,8.77E-05,0.000308823,2.00E-05,0.598077845,0.401593301,71.62462676,-4034.436154
55.50508999,0.501267454,73.05,0.510732952,45.66,0.815785968,0.348573824,2.345198842,0.072407093,0.486372167,0.4412204,3.39E-07,41.38551288,-4034.443389
60.65735655,0.474359134,73.05,0.612530398,45.66,0.964204682,0.31967731,0.000471694,0.002872711,0.005086067,0.992026658,1.46E-05,62.64886262,-4034.505761
64.49610194,0.533608535,73.05,0.657898096,45.66,0.94906339,0.342150886,0.699782982,0.114431071,0.094803208,0.564534961,0.22623076,58.99865874,-4034.534348
65.28022962,0.511777965,73.05,0.685008347,45.66,0.985909662,0.339937562,1.198227489,0.973327254,0.007653691,0.018987843,3.12E-05,61.59198054,-4034.541746
59.56886914,0.497729423,73.05,0.583148643,45.66,0.920356067,0.319130469,2.08E-06,0.34982663,1.28E-05,0.65015949,1.07E-06,136.6025231,-4034.722233
66.34980555,0.511548128,73.05,0.727002137,45.66,0.999999455,0.370361979,2.737925951,0.995398841,4.80E-05,0.004524881,2.82E-05,35.93518962,-4034.863119
60.47647706,0.516403301,73.05,0.593147023,45.66,0.923843256,0.339701774,0.000139021,0.000310752,1.23E-12,0.007526343,0.992162905,42.37361765,-4034.879429
59.51710431,0.481686118,73.05,0.59095382,45.66,0.935355111,0.339731629,0.000742615,0.000944624,3.22E-11,0.157968263,0.841087113,36.50585827,-4034.99506
60.06395854,0.503724077,73.05,0.595974436,45.66,0.998396699,0.309680983,7.56E-05,0.000120045,0.161755865,0.838118782,5.31E-06,42.31787831,-4035.092909
72.9332259,0.516404322,73.05,0.796619986,45.66,0.961154169,0.411173985,1.01E-07,0.006405642,2.76E-05,0.993566653,9.23E-08,29.55830647,-4035.230267
60.37963435,0.44734133,73.05,0.619259012,45.66,0.873951388,0.415129544,0.000140401,0.016977878,1.15E-12,0.902231814,0.080790308,34.08574995,-4035.23763
64.81594785,0.544034034,73.05,0.692213175,45.66,0.999999872,0.347601722,2.680469029,0.001808211,3.19E-12,0.992499778,0.005692011,61.95107111,-4035.252797
56.13165878,0.490795294,73.05,0.513157707,45.66,0.804398422,0.35583182,0.755094147,1.23E-05,7.30E-06,0.999980396,1.33E-08,70.14109373,-4035.345626
53.68164335,0.484750617,73.05,0.46632539,45.66,0.798694429,0.31907466,1.45E-05,0.000245968,3.04E-11,0.521430546,0.478323485,37.87292826,-4035.39734
52.80731719,0.521619825,73.05,0.458005647,45.66,0.834438895,0.303782863,2.221973744,0.002119101,0.997089603,0.000791153,1.43E-07,26.54826069,-4035.54669
60.24669589,0.512437127,73.05,0.582053607,45.66,0.914498302,0.331813526,1.00E-06,7.92E-05,5.89E-07,0.992201835,0.007718422,58.29266867,-4035.752596
59.47042359,0.453365498,73.05,0.601404921,45.66,0.964246582,0.323116866,1.58E-08,0.00251218,0.011201463,0.986231045,5.53E-05,75.73271815,-4035.882325
58.3762462,0.4517161,73.05,0.593016752,45.66,0.9436494,0.340339041,1.494164632,0.494865416,0.50377512,0.00111549,0.000243974,59.80883825,-4035.895122
70.9133615,0.535050664,73.05,0.776093481,45.66,0.995206823,0.371918481,0.753407055,0.858051904,0.000862803,0.141045063,4.02E-05,51.6254836,-4035.955766
31.70443162,0.471461826,73.05,0.046027232,45.66,0.488434275,0.293718525,0.000333929,0.002009795,0.119224506,0.878614092,0.000151607,62.10496849,-4036.16784
63.524583,0.554920923,73.05,0.630554459,45.66,0.938569287,0.344441749,0.713015665,0.000240145,9.48E-08,0.999651204,0.000108556,24.41700927,-4036.173493
50.94025262,0.495392809,73.05,0.460875084,45.66,0.883746836,0.295980345,2.702453466,0.06898409,0.928410559,0.002568992,3.64E-05,70.89281808,-4036.232324
53.84709711,0.484204718,73.05,0.460705136,45.66,0.795293661,0.319220224,7.34E-07,9.67E-06,8.83E-05,0.965938657,0.033963409,51.1538451,-4036.315614
69.47378487,0.536611739,73.05,0.728014275,45.66,0.95730099,0.368019803,4.35E-08,0.000168529,4.93E-06,0.987371639,0.012454902,40.94572439,-4036.538931
43.52456887,0.484145115,73.05,0.266436956,45.66,0.612574564,0.308050749,2.018858372,0.266549382,0.652283135,0.081121851,4.56E-05,26.09261794,-4036.561633
56.51311114,0.486240515,73.05,0.516157312,45.66,0.834396414,0.336940901,1.74E-05,0.36873522,0.000363907,0.630887923,1.30E-05,23.02372091,-4036.581717
58.031424,0.545001022,73.05,0.526472719,45.66,0.866849561,0.309613344,1.02E-06,0.034976547,3.41E-06,0.965020015,2.92E-08,62.62254386,-4036.696969
56.48888709,0.461400278,73.05,0.522684329,45.66,0.790619309,0.377385201,3.81E-07,0.010632884,6.20E-05,0.988526542,0.000778542,49.94053302,-4036.794265
50.104305,0.499549641,73.05,0.408974073,45.66,0.77092992,0.325077633,0.267149518,0.007850638,3.58E-11,0.969255273,0.022894089,39.2158688,-4036.809767
57.91544327,0.481531437,73.05,0.551347075,45.66,0.868841158,0.340757746,6.34E-08,9.05E-05,1.02E-06,0.995974566,0.003933951,74.50455625,-4036.834961
64.81766731,0.502115824,73.05,0.675772181,45.66,0.901162684,0.407084085,1.28E-07,0.000101185,0.001258816,0.998603488,3.65E-05,32.56480852,-4036.881865
60.06277594,0.504495765,73.05,0.577600126,45.66,0.911337788,0.325625976,0.493787198,0.006686688,6.86E-05,0.985281491,0.007963171,40.51738553,-4037.06864
60.10737769,0.498682379,73.05,0.600540524,45.66,0.9999999,0.309005758,8.37E-07,0.896818183,4.07E-07,0.103181369,4.19E-08,64.21663394,-4037.17817
51.67830486,0.4275285,73.05,0.454304666,45.66,0.783920374,0.328197129,1.160138128,0.08651736,6.18E-12,0.91348264,2.31E-10,66.7612184,-4037.299918
53.28619902,0.473192301,73.05,0.515470776,45.66,0.905564563,0.311436482,2.36319121,0.5079467,0.017700615,0.474177961,0.000174724,52.64048603,-4037.325505
68.82086392,0.50589047,73.05,0.724208814,45.66,0.989361855,0.341029579,0.000620945,0.046714479,0.029467529,0.923809125,8.87E-06,55.67575804,-4037.402824
58.30563922,0.507788397,73.05,0.54563144,45.66,0.894608557,0.299837974,0.089968104,0.298315237,4.81E-07,0.701677085,7.20E-06,98.51059429,-4037.438284
59.62228925,0.527726595,73.05,0.569727704,45.66,0.902230608,0.316282178,0.000123815,0.884152567,0.098972598,0.016121562,0.000753274,86.78581006,-4037.442118
53.58211305,0.439649355,73.05,0.511352393,45.66,0.909808884,0.32660342,2.19E-06,0.000426075,0.00083526,0.997765753,0.000972912,97.16739538,-4037.518408
65.72982812,0.506624836,73.05,0.680226552,45.66,0.992945018,0.322163009,0.424157697,0.67737764,3.25E-06,0.322577507,4.16E-05,77.58806926,-4037.559104
51.08919131,0.455969431,73.05,0.449787526,45.66,0.832963502,0.303628005,0.006377571,0.97286174,0.026261681,0.000639771,0.000236808,70.3686652,-4037.720964
52.59786078,0.49465531,73.05,0.476643725,45.66,0.82340663,0.336818912,0.301859728,0.0331902,0.001865399,0.688867874,0.276076528,52.06420833,-4037.829304
59.79797084,0.478856381,73.05,0.586310251,45.66,0.912155188,0.334822899,0.000391484,0.57175827,0.005592696,0.01373657,0.408912464,55.4143307,-4038.059615
62.97490586,0.497047125,73.05,0.649780768,45.66,0.976469525,0.346577591,0.000119657,0.016843347,8.94E-10,0.031475866,0.951680786,55.88930836,-4038.107373
63.91545564,0.498126604,73.05,0.662311451,45.66,0.972067835,0.348797264,2.18E-07,0.063465458,2.56E-05,0.936502858,6.09E-06,58.91369107,-4038.118599
57.92649987,0.406142673,73.05,0.574453754,45.66,0.900985051,0.369240126,9.68E-08,0.002436738,0.00101814,0.996534795,1.03E-05,62.20051912,-4038.221924
59.46194677,0.489079847,73.05,0.605089009,45.66,0.965007637,0.335807607,0.512324198,0.2106818,0.056606299,0.242107676,0.490604225,43.90873745,-4038.276449
52.25447543,0.49842594,73.05,0.454337084,45.66,0.844299459,0.288375339,6.93E-06,0.877603314,9.77E-07,0.12239556,1.49E-07,90.56587807,-4038.340654
60.46298634,0.467569056,73.05,0.617523484,45.66,0.930916833,0.369901098,0.20752571,0.000457889,1.71E-05,0.997839982,0.001685075,58.34797548,-4038.354459
67.89793425,0.544192012,73.05,0.731637236,45.66,0.99229938,0.359588907,1.70897862,0.000147867,0.002428616,0.996983305,0.000440212,33.85161187,-4038.40678
56.91814346,0.495103599,73.05,0.541657151,45.66,0.886696546,0.332127877,0.748254282,0.000465997,1.02E-12,0.999534003,9.05E-11,67.38851778,-4038.425155
62.44757624,0.508623295,73.05,0.626551539,45.66,0.980337473,0.317031319,7.57E-05,0.024140152,1.76E-10,0.046489594,0.929370254,66.16491183,-4038.440404
60.43562176,0.521329654,73.05,0.578641087,45.66,0.905602457,0.321333804,5.88E-07,0.022977692,0.000292331,0.45282273,0.523907248,87.31128044,-4038.611274
56.05137904,0.481236619,73.05,0.518363301,45.66,0.859868006,0.328266209,2.88E-07,0.00048291,2.93E-05,0.405436457,0.594051351,84.20524496,-4038.752212
57.83903122,0.441534271,73.05,0.567483353,45.66,0.917506593,0.339887824,0.278332146,0.008716433,1.53E-11,0.966126926,0.025156641,28.9014672,-4038.87436
63.14630612,0.511303108,73.05,0.639939646,45.66,0.982904847,0.325899951,0.046332488,0.13224741,0.150616366,0.024549499,0.692586725,48.65057266,-4038.890896
44.37361319,0.395715729,73.05,0.321221103,45.66,0.660211143,0.328590935,2.83E-07,0.015472555,1.29E-05,0.951945031,0.032569472,93.06240105,-4039.059565
61.21778418,0.463795114,73.05,0.640293968,45.66,0.970919047,0.349534204,3.35E-08,0.03637245,6.93E-05,0.963557866,3.40E-07,96.82210102,-4039.087999
59.79726602,0.48968435,73.05,0.588178898,45.66,0.893787366,0.352395709,0.508584061,0.999891496,7.88E-06,9.86E-05,1.99E-06,61.75877863,-4039.212654
69.450704,0.526936318,73.05,0.751478387,45.66,0.989970872,0.357085402,0.77331835,0.000224046,3.79E-06,0.981011297,0.018760866,58.04154519,-4039.215655
53.84518254,0.503318677,73.05,0.465314411,45.66,0.741901288,0.345144259,1.090453681,0.072780461,1.17E-05,0.927207879,9.46E-09,77.33882508,-4039.237563
47.61540738,0.418518761,73.05,0.368529719,45.66,0.712351527,0.311417811,4.21E-05,0.001760524,2.33E-11,0.32667527,0.671564206,111.1456663,-4039.287316
72.92047375,0.531188135,73.05,0.805185611,45.66,0.965699121,0.403673296,1.111827646,0.001542134,0.002868833,0.037750173,0.95783886,24.34249079,-4039.502477
63.95896385,0.485548955,73.05,0.659813836,45.66,0.919304855,0.364188538,8.20E-08,0.000386712,0.007645751,0.991933023,3.45E-05,58.96193073,-4039.593604
59.32939625,0.484788436,73.05,0.580984233,45.66,0.945975426,0.325731954,0.335682523,0.4448154,0.010137932,0.080948645,0.464098023,60.02725317,-4039.614035
61.44556841,0.49791504,73.05,0.610705586,45.66,0.970555317,0.314072492,0.041165248,0.122955182,5.48E-06,0.877034175,5.16E-06,40.50623256,-4039.743558
50.49057706,0.51483349,73.05,0.418448731,45.66,0.795440421,0.302906816,3.175826061,0.000660576,0.0012663,0.945088073,0.052985052,31.63694511,-4039.826366
55.6732639,0.486195739,73.05,0.520629288,45.66,0.856070751,0.335031733,0.755890009,0.001267055,0.079096463,0.917786081,0.001850401,34.06817333,-4039.944758
47.0408111,0.465643271,73.05,0.328573406,45.66,0.608110793,0.368269789,8.39E-08,5.87E-05,0.000190818,0.999320025,0.000430429,27.833857,-4039.995122
59.82135999,0.473590307,73.05,0.620696944,45.66,0.970886201,0.345355206,1.454396841,0.001529568,2.68E-06,0.998461166,6.59E-06,38.89806807,-4040.049409
52.01050307,0.503463559,73.05,0.431582344,45.66,0.731493379,0.344101288,1.830166072,0.000887038,0.007995193,0.990673967,0.000443802,51.13625996,-4040.102442
58.18987899,0.459661084,73.05,0.586507239,45.66,0.96530387,0.330164015,0.757917299,0.998582358,4.54E-05,0.001325081,4.72E-05,44.04384667,-4040.292736
55.66935368,0.486115562,73.05,0.545045003,45.66,0.886712782,0.34355283,2.749549918,0.188399011,6.90E-09,0.730656037,0.080944945,54.10493368,-4040.447136
54.96158693,0.500943753,73.05,0.472924133,45.66,0.749414943,0.362463516,0.000129006,0.000791943,0.00266574,0.88216032,0.114381997,39.46177614,-4040.543787
40.03076499,0.4702254,73.05,0.180530832,45.66,0.544753857,0.317510908,1.07E-05,0.00223714,0.000155469,0.994439329,0.003168062,29.71605065,-4040.591574
56.84119152,0.463702205,73.05,0.569850294,45.66,0.945890315,0.341611382,0.814430793,0.342857379,9.53E-07,0.657140901,7.66E-07,42.53686211,-4040.691248
56.32939514,0.476451712,73.05,0.546664597,45.66,0.923772921,0.325012118,1.195023043,0.121847692,1.16E-11,0.845758526,0.032393782,46.71133911,-4040.695083
62.98441877,0.511307521,73.05,0.629592814,45.66,0.914738638,0.354666134,6.98E-08,0.000333162,4.48E-07,0.96386746,0.035798931,41.01906546,-4040.826372
50.81290486,0.468248245,73.05,0.430037683,45.66,0.794577476,0.30078495,1.124765912,0.000417726,1.59E-12,0.99931144,0.000270834,102.4121067,-4040.87229
57.87228935,0.537274908,73.05,0.530460345,45.66,0.92642407,0.298613797,0.247054524,0.068505083,0.007060265,0.921242729,0.003191923,33.37124727,-4040.882976
62.10227161,0.530035131,73.05,0.610978601,45.66,0.946350836,0.325351422,0.000165908,4.93E-05,0.052198227,0.94773241,2.01E-05,39.25430404,-4041.025393
53.9585137,0.475202816,73.05,0.450903887,45.66,0.69901981,0.383522545,7.99E-07,0.000240696,0.000883873,0.998871848,3.58E-06,54.5475392,-4041.221473
56.74585576,0.480316245,73.05,0.591515125,45.66,0.979556611,0.34872411,3.642207617,0.043990146,0.016117618,0.011062028,0.928830208,29.6198229,-4041.491544
52.03272383,0.531683614,73.05,0.444917223,45.66,0.764557812,0.337651428,3.755257677,0.696584275,1.14E-05,0.303402787,1.55E-06,27.33603985,-4041.549257
63.90418878,0.468670632,73.05,0.669731541,45.66,0.927975221,0.36662269,0.001652575,0.001621652,0.000703211,0.997593617,8.15E-05,55.80519707,-4041.570505
61.82381824,0.479463933,73.05,0.647140975,45.66,0.977951709,0.338835292,1.404666178,0.069709107,2.92E-06,0.930286788,1.19E-06,73.91384825,-4041.905077
55.30581892,0.497908106,73.05,0.507274792,45.66,0.853584368,0.326377859,7.40E-06,0.014581483,3.68E-11,0.946195382,0.039223135,45.24584908,-4041.953412
50.87433617,0.486264887,73.05,0.445293445,45.66,0.812327615,0.310311761,1.399794555,0.912300804,0.075815494,0.011500279,0.000383423,52.20494204,-4041.991923
63.4094721,0.500248553,73.05,0.643702943,45.66,0.997484331,0.315507904,0.269689911,0.103218432,1.91E-05,0.896762145,3.36E-07,54.88621486,-4042.243942
59.78856342,0.476738311,73.05,0.61295446,45.66,0.947429415,0.329370872,2.170831709,0.888959784,3.95E-05,0.110977418,2.33E-05,97.9263423,-4042.314146
52.87194414,0.450627435,73.05,0.45641682,45.66,0.808577346,0.312133511,7.58E-07,0.074564622,0.062027165,0.863324574,8.36E-05,72.12049077,-4042.449196
55.4280456,0.47586656,73.05,0.52188401,45.66,0.844415383,0.337149761,1.089058309,0.870890509,0.004844842,0.12391996,0.000344689,64.15612926,-4042.452422
63.05957518,0.572461224,73.05,0.621400947,45.66,0.97441963,0.325052342,0.322192999,0.979746078,2.05E-05,0.020227493,5.96E-06,22.04722337,-4042.473791
76.97375585,0.546664274,73.05,0.854515084,45.66,0.999999581,0.391561159,0.172532193,0.965918573,6.34E-08,0.034079029,2.33E-06,35.59583926,-4042.54062
54.05068094,0.51644081,73.05,0.476687105,45.66,0.861963821,0.300457102,0.000213519,0.05165,0.044299289,0.863361298,0.040689413,70.21283648,-4042.609194
67.11428015,0.505000873,73.05,0.702307025,45.66,0.92175735,0.375540822,0.029542517,0.000391729,2.56E-05,0.962974517,0.036608142,80.63832378,-4042.698348
67.33573365,0.485097349,73.05,0.724239765,45.66,0.962017248,0.379404865,3.31E-07,0.515231244,1.00E-05,0.484758731,1.76E-08,66.97033656,-4042.843215
55.1503701,0.513254957,73.05,0.514697774,45.66,0.881911088,0.320480579,2.600082261,0.312331982,8.26E-11,0.687668017,3.98E-10,15.35008658,-4042.8659
68.23679593,0.509305908,73.05,0.725205092,45.66,0.968462003,0.349685698,0.007994275,1.07E-05,0.000526568,0.999430584,3.22E-05,60.98755888,-4042.99339
52.78564467,0.485644501,73.05,0.464634282,45.66,0.829109254,0.318382285,5.02E-05,0.043672597,2.40E-11,0.54720367,0.409123733,43.68166642,-4043.212541
45.54241717,0.468937436,73.05,0.339828471,45.66,0.739087699,0.286203037,1.64541487,0.078514763,0.857820223,0.062721012,0.000944003,34.1296508,-4043.291316
62.97917195,0.51527216,73.05,0.628772543,45.66,0.969958975,0.314912834,0.294060462,0.480233886,0.517152909,0.001601827,0.001011378,52.40236759,-4043.29443
52.16988942,0.506824849,73.05,0.437867006,45.66,0.827727572,0.305749642,6.23E-06,0.002387813,0.007970354,0.96788288,0.021758953,25.53461083,-4043.389151
49.32314637,0.490398266,73.05,0.40260131,45.66,0.726742751,0.320768585,1.302706455,0.998810816,0.000136536,0.001040951,1.17E-05,90.91615719,-4043.515731
71.62596701,0.531282747,73.05,0.774634425,45.66,0.989278293,0.356966294,0.251030747,0.355549667,0.53734259,0.107023163,8.46E-05,96.06991851,-4043.522134
64.79072033,0.52027825,73.05,0.662818497,45.66,0.936027768,0.341902943,0.589038557,0.002705492,5.87E-05,0.997228297,7.51E-06,88.48589338,-4043.759619
30.09711533,0.470611285,73.05,0.013014237,45.66,0.452741174,0.286643005,4.530333565,0.019676503,3.48E-05,0.980033246,0.000255457,32.60705638,-4043.773667
55.55056922,0.496807424,73.05,0.513463754,45.66,0.856690108,0.328245966,1.287221041,0.00053654,3.79E-05,0.997916929,0.001508634,27.24940149,-4043.783458
62.88943155,0.458441386,73.05,0.661962212,45.66,0.991767513,0.345858177,4.64E-06,0.415219964,8.74E-08,0.584778491,1.46E-06,43.42842817,-4043.787422
53.43248706,0.523006532,73.05,0.474333026,45.66,0.825071623,0.310349139,2.073831476,0.733364911,0.003166266,0.263262453,0.00020637,46.41518703,-4043.940441
49.55573825,0.499972118,73.05,0.38850228,45.66,0.674019482,0.358813618,2.824956637,0.001129032,0.004730009,0.991997397,0.002143562,37.60718704,-4043.994369
53.48370076,0.453263772,73.05,0.484458011,45.66,0.805431109,0.345947712,1.024114864,0.013178479,6.62E-06,0.986813982,9.16E-07,21.33301336,-4044.01308
66.8647182,0.508570991,73.05,0.702416084,45.66,0.980486467,0.342675964,4.27E-08,0.012179958,0.048539834,0.058111118,0.881169089,45.55845505,-4044.108294
51.13699829,0.468831917,73.05,0.446202671,45.66,0.842765307,0.288727818,8.21E-09,0.038149687,1.19E-05,0.660128235,0.301710214,58.19588839,-4044.381291
58.57222631,0.50466972,73.05,0.576250175,45.66,0.948825731,0.312225528,1.002790256,0.004970132,2.41E-05,0.9949959,9.86E-06,54.9047551,-4044.440384
61.22300248,0.488793705,73.05,0.627390423,45.66,0.989808594,0.318044563,0.286089278,0.022882614,6.33E-07,0.977115233,1.52E-06,57.7383675,-4044.501922
60.4882803,0.504120982,73.05,0.608997262,45.66,0.943521862,0.324018671,0.958486514,9.62E-05,0.004191343,0.995712074,3.48E-07,67.3230168,-4044.507446
